iso_code,date,total_vaccinations,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred
ARE,3/23/21,7477881,-1,103156,115608,75.61,-1
ARE,3/24/21,7603328,-1,125447,110423,76.88,-1
ARE,3/25/21,7730375,-1,127047,107130,78.16,-1
ARE,3/26/21,7799517,-1,69142,96482,78.86,-1
ARE,3/27/21,7959682,-1,160165,111232,80.48,-1
ARE,3/28/21,8081751,-1,122069,111855,81.71,-1
ARE,3/29/21,8133841,-1,52090,108445,82.24,-1
ARE,3/30/21,8220783,-1,86942,106129,83.12,-1
ARE,3/31/21,8308469,-1,87686,100734,84.01,-1
ARE,4/1/21,8391302,-1,82833,94418,84.84,-1
ARE,4/2/21,8491382,-1,100080,98838,85.85,-1
ARE,4/3/21,8559291,-1,67909,85658,86.54,-1
ARE,4/4/21,8578979,-1,19688,71033,86.74,-1
ARE,4/5/21,8596722,-1,17743,66126,86.92,-1
ARE,4/6/21,8659503,-1,62781,62674,87.55,-1
ARE,4/7/21,8707073,-1,47570,56943,88.04,-1
ARE,4/8/21,8889571,-1,182498,71181,89.88,-1
ARE,4/9/21,8923543,-1,33972,61737,90.22,-1
ARE,4/10/21,8975014,-1,51471,59389,90.74,-1
ARE,4/11/21,9005444,-1,30430,60924,91.05,-1
ARE,4/12/21,9037923,-1,32479,63029,91.38,-1
ARE,4/13/21,9156728,-1,118805,71032,92.58,-1
ARE,4/14/21,9295462,-1,138734,84056,93.98,-1
ARE,4/15/21,9387344,-1,91882,71110,94.91,-1
ARE,4/16/21,9489684,-1,102340,80877,95.95,-1
ARE,4/17/21,9601463,-1,111779,89493,97.08,-1
ARE,4/18/21,9630200,-1,28737,89251,97.37,-1
ARE,4/19/21,9675205,-1,45005,91040,97.82,-1
ARE,4/20/21,-1,3836521,-1,90125,-1,38.79
ARE,4/21/21,9900002,-1,-1,86363,100.1,-1
ARE,4/22/21,10001241,-1,101239,87700,101.12,-1
ARE,4/23/21,10194266,-1,193025,100655,103.07,-1
ARE,4/24/21,-1,-1,-1,86228,-1,-1
ARE,4/25/21,10215846,-1,-1,83664,103.29,-1
ARE,4/26/21,10254053,-1,38207,82693,103.68,-1
ARE,4/27/21,10336214,-1,82161,78373,104.51,-1
ARE,4/28/21,10466251,-1,130037,80893,105.82,-1
ARE,4/29/21,10547584,-1,81333,78049,106.64,-1
ARE,4/30/21,-1,-1,-1,54929,-1,-1
ARE,5/1/21,10609950,-1,-1,57842,107.28,-1
ARE,5/2/21,10634693,-1,24743,59835,107.53,-1
ARG,12/29/20,700,-1,-1,-1,0,-1
ARG,12/30/20,-1,-1,-1,15656,-1,-1
ARG,12/31/20,32013,-1,-1,15656,0.07,-1
ARG,1/1/21,-1,-1,-1,11070,-1,-1
ARG,1/2/21,-1,-1,-1,8776,-1,-1
ARG,1/3/21,-1,-1,-1,7400,-1,-1
ARG,1/4/21,39599,-1,-1,6483,0.09,-1
ARG,1/5/21,-1,-1,-1,7984,-1,-1
ARG,1/6/21,-1,-1,-1,8173,-1,-1
ARG,1/7/21,-1,-1,-1,8363,-1,-1
ARG,1/8/21,107542,-1,-1,10519,0.24,-1
ARG,1/9/21,-1,-1,-1,11942,-1,-1
ARG,1/10/21,-1,-1,-1,13365,-1,-1
ARG,1/11/21,-1,-1,-1,14788,-1,-1
ARG,1/12/21,-1,-1,-1,14056,-1,-1
ARG,1/13/21,166833,-1,-1,13323,0.37,-1
ARG,1/14/21,-1,-1,-1,13320,-1,-1
ARG,1/15/21,200759,-1,-1,13317,0.44,-1
ARG,1/16/21,-1,-1,-1,12971,-1,-1
ARG,1/17/21,-1,-1,-1,12624,-1,-1
ARG,1/18/21,-1,-1,-1,12278,-1,-1
ARG,1/19/21,-1,-1,-1,11932,-1,-1
ARG,1/20/21,247933,4394,-1,11586,0.55,0.01
ARG,1/21/21,265724,16352,17791,11704,0.59,0.04
ARG,1/22/21,279602,25146,13878,11263,0.62,0.06
ARG,1/23/21,288064,29188,8462,11124,0.64,0.06
ARG,1/24/21,292023,31987,3959,10342,0.65,0.07
ARG,1/25/21,292386,32264,363,9046,0.65,0.07
ARG,1/26/21,305880,38911,13494,9626,0.68,0.09
ARG,1/27/21,318033,45710,12153,10014,0.7,0.1
ARG,1/28/21,327999,51451,9966,8896,0.73,0.11
ARG,1/29/21,344034,65583,16035,9205,0.76,0.15
ARG,1/30/21,366384,85361,22350,11189,0.81,0.19
ARG,1/31/21,-1,-1,-1,11299,-1,-1
ARG,2/1/21,375851,94274,-1,11924,0.83,0.21
ARG,2/2/21,-1,-1,-1,11475,-1,-1
ARG,2/3/21,396562,112366,-1,11218,0.88,0.25
ARG,2/4/21,444018,146301,47456,16574,0.98,0.32
ARG,2/5/21,-1,-1,-1,16238,-1,-1
ARG,2/6/21,471383,163882,-1,15000,1.04,0.36
ARG,2/7/21,501152,181836,29769,18576,1.11,0.4
ARG,2/8/21,511582,189264,10430,19390,1.13,0.42
ARG,2/9/21,513178,190203,1596,18139,1.14,0.42
ARG,2/10/21,535303,197531,22125,19820,1.18,0.44
ARG,2/11/21,572928,210279,37625,18416,1.27,0.47
ARG,2/12/21,591632,223609,18704,19133,1.31,0.49
ARG,2/13/21,606245,234616,14613,19266,1.34,0.52
ARG,2/14/21,609605,237483,3360,15493,1.35,0.53
ARG,2/15/21,609791,237610,186,14030,1.35,0.53
ARG,2/16/21,611169,237916,1378,13999,1.35,0.53
ARG,2/17/21,612322,238320,1153,11003,1.35,0.53
ARG,2/18/21,635583,243184,23261,8951,1.41,0.54
ARG,2/19/21,668654,253696,33071,11003,1.48,0.56
ARG,2/20/21,707148,261534,38494,14415,1.56,0.58
ARG,2/21/21,720267,263338,13119,15809,1.59,0.58
ARG,2/22/21,722234,263412,1967,16063,1.6,0.58
ARG,2/23/21,746615,264926,24381,19349,1.65,0.59
ARG,2/24/21,780455,267061,33840,24019,1.73,0.59
ARG,2/25/21,829832,271001,49377,27750,1.84,0.6
ARG,2/26/21,903915,283280,74083,33609,2,0.63
ARG,2/27/21,984895,290425,80980,39678,2.18,0.64
ARG,2/28/21,1025003,293432,40108,43534,2.27,0.65
ARG,3/1/21,1049169,293957,24166,46705,2.32,0.65
ARG,3/2/21,1126108,302662,76939,54213,2.49,0.67
ARG,3/3/21,1181292,306376,55184,57262,2.61,0.68
ARG,3/4/21,1252461,310766,71169,60376,2.77,0.69
ARG,3/5/21,1357596,327092,105135,64812,3,0.72
ARG,3/6/21,-1,-1,-1,65277,-1,-1
ARG,3/7/21,1526078,343204,-1,71582,3.38,0.76
ARG,3/8/21,1546699,343701,20621,71076,3.42,0.76
ARG,3/9/21,1648957,347170,102258,74693,3.65,0.77
ARG,3/10/21,1774438,349454,125481,84735,3.93,0.77
ARG,3/11/21,1919074,354519,144636,95230,4.25,0.78
ARG,3/12/21,2098205,378662,179131,105801,4.64,0.84
ARG,3/13/21,2294738,418625,196533,121843,5.08,0.93
ARG,3/14/21,2381429,448733,86691,122193,5.27,0.99
ARG,3/15/21,2404194,451311,22765,122499,5.32,1
ARG,3/16/21,2541362,476833,137168,127486,5.62,1.06
ARG,3/17/21,2668103,497987,126741,127666,5.9,1.1
ARG,3/18/21,2805153,515904,137050,126583,6.21,1.14
ARG,3/19/21,2939364,556505,134211,120166,6.5,1.23
ARG,3/20/21,3063864,591438,124500,109875,6.78,1.31
ARG,3/21/21,3119828,605348,55964,105486,6.9,1.34
ARG,3/22/21,3142444,607390,22616,105464,6.95,1.34
ARG,3/23/21,3240731,621981,98287,99910,7.17,1.38
ARG,3/24/21,3328933,634479,88202,94404,7.37,1.4
ARG,3/25/21,3365839,635579,36906,80098,7.45,1.41
ARG,3/26/21,3474415,650071,108576,76436,7.69,1.44
ARG,3/27/21,3570460,661528,96045,72371,7.9,1.46
ARG,3/28/21,3625283,665440,54823,72208,8.02,1.47
ARG,3/29/21,3646068,665886,20785,71946,8.07,1.47
ARG,3/30/21,3744566,670936,98498,71976,8.29,1.48
ARG,3/31/21,3891932,677394,147366,80428,8.61,1.5
ARG,4/1/21,4023017,680590,131085,93883,8.9,1.51
ARG,4/2/21,4123152,682868,100135,92677,9.12,1.51
ARG,4/3/21,4178896,683771,55744,86919,9.25,1.51
ARG,4/4/21,4234505,684339,55609,87032,9.37,1.51
ARG,4/5/21,4260808,684385,26303,87820,9.43,1.51
ARG,4/6/21,4404175,692166,143367,94230,9.74,1.53
ARG,4/7/21,4571819,701085,167644,97127,10.12,1.55
ARG,4/8/21,4771214,707060,199395,106885,10.56,1.56
ARG,4/9/21,4956023,711059,184809,118982,10.97,1.57
ARG,4/10/21,5201468,722520,245445,146082,11.51,1.6
ARG,4/11/21,5313612,727186,112144,154158,11.76,1.61
ARG,4/12/21,5390000,728915,76388,161313,11.93,1.61
ARG,4/13/21,5571878,735632,181878,166815,12.33,1.63
ARG,4/14/21,5754919,758247,183041,169014,12.73,1.68
ARG,4/15/21,5935146,771802,180227,166276,13.13,1.71
ARG,4/16/21,6093016,787412,157870,162428,13.48,1.74
ARG,4/17/21,6226872,794878,133856,146486,13.78,1.76
ARG,4/18/21,6288812,799494,61940,139314,13.91,1.77
ARG,4/19/21,6334554,800329,45742,134936,14.02,1.77
ARG,4/20/21,6433141,812730,98587,123038,14.23,1.8
ARG,4/21/21,6550568,827961,117427,113664,14.49,1.83
ARG,4/22/21,6693438,842206,142870,108327,14.81,1.86
ARG,4/23/21,6807411,852040,113973,102056,15.06,1.89
ARG,4/24/21,7017279,867444,209868,112915,15.53,1.92
ARG,4/25/21,7134949,871100,117670,120877,15.79,1.93
ARG,4/26/21,7214704,872745,79755,125736,15.96,1.93
ARG,4/27/21,7386650,879078,171946,136216,16.34,1.95
ARG,4/28/21,7557986,885247,171336,143917,16.72,1.96
ARG,4/29/21,7715006,908441,157020,145938,17.07,2.01
ARG,4/30/21,7865213,938563,150207,151115,17.4,2.08
ARG,5/1/21,7971470,968478,106257,136313,17.64,2.14
ARG,5/2/21,7997902,972410,26432,123279,17.7,2.15
ARM,3/31/21,565,-1,-1,-1,0.02,-1
ATG,2/16/21,0,-1,-1,-1,0,-1
ATG,2/17/21,-1,-1,-1,895,-1,-1
ATG,2/18/21,-1,-1,-1,895,-1,-1
ATG,2/19/21,-1,-1,-1,895,-1,-1
ATG,2/20/21,-1,-1,-1,895,-1,-1
ATG,2/21/21,-1,-1,-1,895,-1,-1
ATG,2/22/21,-1,-1,-1,895,-1,-1
ATG,2/23/21,-1,-1,-1,895,-1,-1
ATG,2/24/21,-1,-1,-1,895,-1,-1
ATG,2/25/21,-1,-1,-1,895,-1,-1
ATG,2/26/21,-1,-1,-1,895,-1,-1
ATG,2/27/21,-1,-1,-1,895,-1,-1
ATG,2/28/21,-1,-1,-1,895,-1,-1
ATG,3/1/21,-1,-1,-1,895,-1,-1
ATG,3/2/21,-1,-1,-1,895,-1,-1
ATG,3/3/21,-1,-1,-1,895,-1,-1
ATG,3/4/21,-1,-1,-1,895,-1,-1
ATG,3/5/21,-1,-1,-1,895,-1,-1
ATG,3/6/21,-1,-1,-1,895,-1,-1
ATG,3/7/21,-1,-1,-1,895,-1,-1
ATG,3/8/21,-1,-1,-1,895,-1,-1
ATG,3/9/21,-1,-1,-1,895,-1,-1
ATG,3/10/21,-1,-1,-1,895,-1,-1
ATG,3/11/21,-1,-1,-1,895,-1,-1
ATG,3/12/21,-1,-1,-1,895,-1,-1
ATG,3/13/21,-1,-1,-1,895,-1,-1
ATG,3/14/21,-1,-1,-1,895,-1,-1
ATG,3/15/21,24164,-1,-1,895,24.68,-1
ATG,3/16/21,-1,-1,-1,821,-1,-1
ATG,3/17/21,-1,-1,-1,747,-1,-1
ATG,3/18/21,-1,-1,-1,674,-1,-1
ATG,3/19/21,25677,-1,-1,600,26.22,-1
ATG,3/20/21,-1,-1,-1,490,-1,-1
ATG,3/21/21,-1,-1,-1,380,-1,-1
ATG,3/22/21,-1,-1,-1,270,-1,-1
ATG,3/23/21,-1,-1,-1,233,-1,-1
ATG,3/24/21,-1,-1,-1,197,-1,-1
ATG,3/25/21,26424,-1,-1,161,26.98,-1
ATG,3/26/21,-1,-1,-1,117,-1,-1
ATG,3/27/21,-1,-1,-1,109,-1,-1
ATG,3/28/21,-1,-1,-1,101,-1,-1
ATG,3/29/21,-1,-1,-1,93,-1,-1
ATG,3/30/21,-1,-1,-1,85,-1,-1
ATG,3/31/21,26836,-1,-1,77,27.4,-1
ATG,4/1/21,-1,-1,-1,68,-1,-1
ATG,4/2/21,-1,-1,-1,68,-1,-1
ATG,4/3/21,27032,-1,-1,67,27.6,-1
ATG,4/4/21,-1,-1,-1,65,-1,-1
ATG,4/5/21,-1,-1,-1,62,-1,-1
ATG,4/6/21,-1,-1,-1,60,-1,-1
ATG,4/7/21,-1,-1,-1,57,-1,-1
ATG,4/8/21,-1,-1,-1,55,-1,-1
ATG,4/9/21,-1,-1,-1,53,-1,-1
ATG,4/10/21,-1,-1,-1,51,-1,-1
ATG,4/11/21,-1,-1,-1,51,-1,-1
ATG,4/12/21,-1,-1,-1,51,-1,-1
ATG,4/13/21,-1,-1,-1,51,-1,-1
ATG,4/14/21,27592,-1,-1,51,28.18,-1
ATG,4/15/21,-1,-1,-1,102,-1,-1
ATG,4/16/21,28414,-1,-1,154,29.02,-1
ATG,4/17/21,28639,-1,225,179,29.24,-1
ATG,4/18/21,-1,-1,-1,203,-1,-1
ATG,4/19/21,-1,-1,-1,228,-1,-1
ATG,4/20/21,-1,-1,-1,252,-1,-1
ATG,4/21/21,-1,-1,-1,277,-1,-1
ATG,4/22/21,29754,-1,-1,250,30.38,-1
AUS,2/15/21,0,-1,-1,-1,0,-1
AUS,2/16/21,0,-1,0,0,0,-1
AUS,2/17/21,0,-1,0,0,0,-1
AUS,2/18/21,0,-1,0,0,0,-1
AUS,2/19/21,0,-1,0,0,0,-1
AUS,2/20/21,0,-1,0,0,0,-1
AUS,2/21/21,0,-1,0,0,0,-1
AUS,2/22/21,20,-1,20,3,0,-1
AUS,2/23/21,2879,-1,2859,411,0.01,-1
AUS,2/24/21,6908,-1,4029,987,0.03,-1
AUS,2/25/21,17500,-1,10592,2500,0.07,-1
AUS,2/26/21,25000,-1,7500,3571,0.1,-1
AUS,2/27/21,30000,-1,5000,4286,0.12,-1
AUS,2/28/21,31894,-1,1894,4556,0.13,-1
AUS,3/1/21,33702,-1,1808,4812,0.13,-1
AUS,3/2/21,41907,-1,8205,5575,0.16,-1
AUS,3/3/21,50840,-1,8933,6276,0.2,-1
AUS,3/4/21,61008,-1,10168,6215,0.24,-1
AUS,3/5/21,71867,-1,10859,6695,0.28,-1
AUS,3/6/21,76940,-1,5073,6706,0.3,-1
AUS,3/7/21,81345,-1,4405,7064,0.32,-1
AUS,3/8/21,86369,-1,5024,7524,0.34,-1
AUS,3/9/21,94908,-1,8539,7572,0.37,-1
AUS,3/10/21,106200,-1,11292,7909,0.42,-1
AUS,3/11/21,125000,-1,18800,9142,0.49,-1
AUS,3/12/21,135103,-1,10103,9034,0.53,-1
AUS,3/13/21,159294,-1,24191,11765,0.62,-1
AUS,3/14/21,162551,-1,3257,11601,0.64,-1
AUS,3/15/21,164781,-1,2230,11202,0.65,-1
AUS,3/16/21,182437,-1,17656,12504,0.72,-1
AUS,3/17/21,203557,-1,21120,13908,0.8,-1
AUS,3/18/21,226057,-1,22500,14437,0.89,-1
AUS,3/19/21,240754,-1,14697,15093,0.94,-1
AUS,3/20/21,253831,-1,13077,13505,1,-1
AUS,3/21/21,257019,-1,3188,13495,1.01,-1
AUS,3/22/21,282184,-1,25165,16772,1.11,-1
AUS,3/23/21,307525,-1,25341,17870,1.21,-1
AUS,3/24/21,355254,-1,47729,21671,1.39,-1
AUS,3/25/21,408410,-1,53156,26050,1.6,-1
AUS,3/26/21,460155,-1,51745,31343,1.8,-1
AUS,3/27/21,506465,-1,46310,36091,1.99,-1
AUS,3/28/21,511520,-1,5055,36357,2.01,-1
AUS,3/29/21,541761,-1,30241,37082,2.12,-1
AUS,3/30/21,597523,-1,55762,41428,2.34,-1
AUS,3/31/21,670349,-1,72826,45014,2.63,-1
AUS,4/1/21,744328,-1,73979,47988,2.92,-1
AUS,4/2/21,823611,-1,79283,51922,3.23,-1
AUS,4/3/21,828416,-1,4805,45993,3.25,-1
AUS,4/4/21,843182,-1,14766,47380,3.31,-1
AUS,4/5/21,844309,-1,1127,43221,3.31,-1
AUS,4/6/21,854983,-1,10674,36780,3.35,-1
AUS,4/7/21,920334,-1,65351,35712,3.61,-1
AUS,4/8/21,996145,-1,75811,35974,3.91,-1
AUS,4/9/21,1077511,-1,81366,36271,4.23,-1
AUS,4/10/21,1138866,-1,61355,44350,4.47,-1
AUS,4/11/21,1166568,-1,27702,46198,4.57,-1
AUS,4/12/21,1178302,-1,11734,47713,4.62,-1
AUS,4/13/21,1234681,-1,56379,54243,4.84,-1
AUS,4/14/21,1295672,-1,60991,53620,5.08,-1
AUS,4/15/21,1359665,-1,63993,51931,5.33,-1
AUS,4/16/21,1420577,-1,60912,49009,5.57,-1
AUS,4/17/21,1474558,-1,53981,47956,5.78,-1
AUS,4/18/21,1496912,-1,22354,47192,5.87,-1
AUS,4/19/21,1586556,-1,89644,58322,6.22,-1
AUS,4/20/21,1653286,-1,66730,59801,6.48,-1
AUS,4/21/21,1718107,-1,64821,60348,6.74,-1
AUS,4/22/21,1785338,-1,67231,60810,7,-1
AUS,4/23/21,1855601,-1,70263,62146,7.28,-1
AUS,4/24/21,1914047,-1,58446,62784,7.51,-1
AUS,4/25/21,1934077,-1,20030,62452,7.58,-1
AUS,4/26/21,1937485,-1,3408,50133,7.6,-1
AUS,4/27/21,1969337,-1,31852,45150,7.72,-1
AUS,4/28/21,2029544,-1,60207,44491,7.96,-1
AUS,4/29/21,2112285,-1,82741,46707,8.28,-1
AUS,4/30/21,2179544,-1,67259,46278,8.55,-1
AUS,5/1/21,2234844,-1,55300,45828,8.76,-1
AUS,5/2/21,2254074,-1,19230,45714,8.84,-1
AUT,12/27/20,732,-1,-1,-1,0.01,-1
AUT,12/28/20,2032,-1,1300,1300,0.02,-1
AUT,12/29/20,3653,-1,1621,1460,0.04,-1
AUT,12/30/20,5005,-1,1352,1424,0.06,-1
AUT,12/31/20,5013,-1,8,1070,0.06,-1
AUT,1/1/21,5017,-1,4,857,0.06,-1
AUT,1/2/21,5023,-1,6,715,0.06,-1
AUT,1/3/21,5024,-1,1,613,0.06,-1
AUT,1/4/21,5143,-1,119,444,0.06,-1
AUT,1/5/21,6933,-1,1790,469,0.08,-1
AUT,1/6/21,7769,-1,836,395,0.09,-1
AUT,1/7/21,10957,-1,3188,849,0.12,-1
AUT,1/8/21,23940,-1,12983,2703,0.27,-1
AUT,1/9/21,28348,-1,4408,3332,0.31,-1
AUT,1/10/21,30571,-1,2223,3650,0.34,-1
AUT,1/11/21,36230,-1,5659,4441,0.4,-1
AUT,1/12/21,50929,-1,14699,6285,0.57,-1
AUT,1/13/21,66251,-1,15322,8355,0.74,-1
AUT,1/14/21,82939,-1,16688,10283,0.92,-1
AUT,1/15/21,101237,1,18298,11042,1.12,0
AUT,1/16/21,108005,10,6768,11380,1.2,0
AUT,1/17/21,113692,370,5687,11874,1.26,0
AUT,1/18/21,125101,1261,11409,12696,1.39,0.01
AUT,1/19/21,150947,2714,25846,14288,1.68,0.03
AUT,1/20/21,174440,4009,23493,15456,1.94,0.04
AUT,1/21/21,194103,4174,19663,15881,2.16,0.05
AUT,1/22/21,205793,4757,11690,14937,2.28,0.05
AUT,1/23/21,208922,4759,3129,14417,2.32,0.05
AUT,1/24/21,210161,4761,1239,13781,2.33,0.05
AUT,1/25/21,211654,4871,1493,12365,2.35,0.05
AUT,1/26/21,220228,5773,8574,9897,2.45,0.06
AUT,1/27/21,228240,6292,8012,7686,2.53,0.07
AUT,1/28/21,238076,8929,9836,6282,2.64,0.1
AUT,1/29/21,253099,18587,15023,6758,2.81,0.21
AUT,1/30/21,256797,20948,3698,6839,2.85,0.23
AUT,1/31/21,258157,21949,1360,6857,2.87,0.24
AUT,2/1/21,262850,25058,4693,7314,2.92,0.28
AUT,2/2/21,280140,39219,17290,8559,3.11,0.44
AUT,2/3/21,298015,53875,17875,9968,3.31,0.6
AUT,2/4/21,318316,71125,20301,11463,3.53,0.79
AUT,2/5/21,339437,88123,21121,12334,3.77,0.98
AUT,2/6/21,348448,94368,9011,13093,3.87,1.05
AUT,2/7/21,353475,98769,5027,13617,3.92,1.1
AUT,2/8/21,363193,106429,9718,14335,4.03,1.18
AUT,2/9/21,382374,122772,19181,14605,4.25,1.36
AUT,2/10/21,404081,140889,21707,15152,4.49,1.56
AUT,2/11/21,428378,159902,24297,15723,4.76,1.78
AUT,2/12/21,455014,178092,26636,16511,5.05,1.98
AUT,2/13/21,465453,183190,10439,16715,5.17,2.03
AUT,2/14/21,467469,184746,2016,16285,5.19,2.05
AUT,2/15/21,474588,187944,7119,15914,5.27,2.09
AUT,2/16/21,489113,195497,14525,15248,5.43,2.17
AUT,2/17/21,508603,205062,19490,14932,5.65,2.28
AUT,2/18/21,528317,213095,19714,14277,5.87,2.37
AUT,2/19/21,549638,221502,21321,13518,6.1,2.46
AUT,2/20/21,562573,223202,12935,13874,6.25,2.48
AUT,2/21/21,568544,223573,5971,14439,6.31,2.48
AUT,2/22/21,575454,225399,6910,14409,6.39,2.5
AUT,2/23/21,590169,229838,14715,14437,6.55,2.55
AUT,2/24/21,609939,233276,19770,14477,6.77,2.59
AUT,2/25/21,629723,236827,19784,14487,6.99,2.63
AUT,2/26/21,658335,241547,28612,15528,7.31,2.68
AUT,2/27/21,683018,243499,24683,17206,7.58,2.7
AUT,2/28/21,693307,243945,10289,17823,7.7,2.71
AUT,3/1/21,701941,244795,8634,18070,7.79,2.72
AUT,3/2/21,727164,247126,25223,19571,8.07,2.74
AUT,3/3/21,754975,249461,27811,20719,8.38,2.77
AUT,3/4/21,782067,252218,27092,21763,8.68,2.8
AUT,3/5/21,818642,255173,36575,22901,9.09,2.83
AUT,3/6/21,846651,257695,28009,23376,9.4,2.86
AUT,3/7/21,858518,258348,11867,23602,9.53,2.87
AUT,3/8/21,870021,259734,11503,24011,9.66,2.88
AUT,3/9/21,898211,263206,28190,24435,9.97,2.92
AUT,3/10/21,927002,267697,28791,24575,10.29,2.97
AUT,3/11/21,971536,273117,44534,27067,10.79,3.03
AUT,3/12/21,1029562,278503,58026,30131,11.43,3.09
AUT,3/13/21,1081649,284244,52087,33571,12.01,3.16
AUT,3/14/21,1111340,288489,29691,36117,12.34,3.2
AUT,3/15/21,1132088,290754,20748,37438,12.57,3.23
AUT,3/16/21,1160311,297023,28223,37443,12.88,3.3
AUT,3/17/21,1194446,305092,34135,38206,13.26,3.39
AUT,3/18/21,1229080,313130,34634,36792,13.65,3.48
AUT,3/19/21,1282761,321719,53681,36171,14.24,3.57
AUT,3/20/21,1329862,331296,47101,35459,14.77,3.68
AUT,3/21/21,1345354,335171,15492,33431,14.94,3.72
AUT,3/22/21,1361108,337666,15754,32717,15.11,3.75
AUT,3/23/21,1396321,354065,35213,33716,15.5,3.93
AUT,3/24/21,1435557,371870,39236,34444,15.94,4.13
AUT,3/25/21,1481081,388191,45524,36000,16.44,4.31
AUT,3/26/21,1531521,406669,50440,35537,17,4.52
AUT,3/27/21,1572749,421271,41228,34698,17.46,4.68
AUT,3/28/21,1587251,425940,14502,34557,17.62,4.73
AUT,3/29/21,1613659,431451,26408,36079,17.92,4.79
AUT,3/30/21,1654600,443088,40941,36897,18.37,4.92
AUT,3/31/21,1689585,456013,34985,36290,18.76,5.06
AUT,4/1/21,1731165,474957,41580,35726,19.22,5.27
AUT,4/2/21,1774759,493953,43594,34748,19.71,5.48
AUT,4/3/21,1796421,502917,21662,31953,19.95,5.58
AUT,4/4/21,1806399,504668,9978,31307,20.06,5.6
AUT,4/5/21,1818897,509427,12498,29320,20.2,5.66
AUT,4/6/21,1856848,521308,37951,28893,20.62,5.79
AUT,4/7/21,1912023,537272,55175,31777,21.23,5.97
AUT,4/8/21,1983730,562588,71707,36081,22.03,6.25
AUT,4/9/21,2061194,595196,77464,40919,22.89,6.61
AUT,4/10/21,2126140,623844,64946,47103,23.61,6.93
AUT,4/11/21,2151953,639405,25813,49365,23.89,7.1
AUT,4/12/21,2186163,646134,34210,52467,24.27,7.17
AUT,4/13/21,2230494,657467,44331,53378,24.77,7.3
AUT,4/14/21,2296040,669967,65546,54860,25.49,7.44
AUT,4/15/21,2368600,688558,72560,54981,26.3,7.65
AUT,4/16/21,2437785,706753,69185,53799,27.07,7.85
AUT,4/17/21,2494288,727838,56503,52593,27.69,8.08
AUT,4/18/21,2513278,732117,18990,51618,27.91,8.13
AUT,4/19/21,2544109,737720,30831,51135,28.25,8.19
AUT,4/20/21,2588464,749900,44355,51139,28.74,8.33
AUT,4/21/21,2650300,760367,61836,50609,29.43,8.44
AUT,4/22/21,2719541,770581,69241,50134,30.2,8.56
AUT,4/23/21,2786021,781611,66480,49748,30.93,8.68
AUT,4/24/21,2825211,786771,39190,47275,31.37,8.74
AUT,4/25/21,2852766,788559,27555,48498,31.67,8.76
AUT,4/26/21,2882946,791958,30180,48405,32.01,8.79
AUT,4/27/21,2930062,802816,47116,48800,32.53,8.91
AUT,4/28/21,2986607,816721,56545,48044,33.16,9.07
AUT,4/29/21,3060014,830578,73407,48639,33.98,9.22
AUT,4/30/21,3137333,843324,77319,50187,34.83,9.36
AUT,5/1/21,3177954,851125,40621,50392,35.29,9.45
AUT,5/2/21,3194219,852441,16265,48779,35.47,9.46
AZE,1/17/21,0,-1,-1,-1,0,-1
AZE,1/18/21,-1,-1,-1,3250,-1,-1
AZE,1/19/21,-1,-1,-1,3250,-1,-1
AZE,1/20/21,-1,-1,-1,3250,-1,-1
AZE,1/21/21,-1,-1,-1,3250,-1,-1
AZE,1/22/21,-1,-1,-1,3250,-1,-1
AZE,1/23/21,-1,-1,-1,3250,-1,-1
AZE,1/24/21,-1,-1,-1,3250,-1,-1
AZE,1/25/21,-1,-1,-1,3250,-1,-1
AZE,1/26/21,-1,-1,-1,3250,-1,-1
AZE,1/27/21,-1,-1,-1,3250,-1,-1
AZE,1/28/21,-1,-1,-1,3250,-1,-1
AZE,1/29/21,-1,-1,-1,3250,-1,-1
AZE,1/30/21,-1,-1,-1,3250,-1,-1
AZE,1/31/21,-1,-1,-1,3250,-1,-1
AZE,2/1/21,-1,-1,-1,3250,-1,-1
AZE,2/2/21,-1,-1,-1,3250,-1,-1
AZE,2/3/21,-1,-1,-1,3250,-1,-1
AZE,2/4/21,-1,-1,-1,3250,-1,-1
AZE,2/5/21,-1,-1,-1,3250,-1,-1
AZE,2/6/21,65000,-1,-1,3250,0.64,-1
AZE,2/7/21,-1,-1,-1,4204,-1,-1
AZE,2/8/21,-1,-1,-1,5158,-1,-1
AZE,2/9/21,-1,-1,-1,6112,-1,-1
AZE,2/10/21,-1,-1,-1,7066,-1,-1
AZE,2/11/21,-1,-1,-1,8020,-1,-1
AZE,2/12/21,-1,-1,-1,8975,-1,-1
AZE,2/13/21,-1,-1,-1,9929,-1,-1
AZE,2/14/21,-1,-1,-1,9929,-1,-1
AZE,2/15/21,-1,-1,-1,9929,-1,-1
AZE,2/16/21,-1,-1,-1,9929,-1,-1
AZE,2/17/21,-1,-1,-1,9929,-1,-1
AZE,2/18/21,-1,-1,-1,9929,-1,-1
AZE,2/19/21,-1,-1,-1,9929,-1,-1
AZE,2/20/21,-1,-1,-1,9929,-1,-1
AZE,2/21/21,-1,-1,-1,9929,-1,-1
AZE,2/22/21,-1,-1,-1,9929,-1,-1
AZE,2/23/21,-1,-1,-1,9929,-1,-1
AZE,2/24/21,-1,-1,-1,9929,-1,-1
